bookID,title,authors,average_rating,isbn,isbn13,language_code,ratings_count,text_reviews_count,year,month,publisher,is_part_of_series,is_box_set,book_length
11168,Day (The Night Trilogy  #3),Elie Wiesel/Anne Borchardt,3.84,0809023091,9780809023097,eng,7332,465,2006,3,Hill & Wang,True,False,Short
11174,All Rivers Run to the Sea,Elie Wiesel,4.15,0805210288,9780805210286,eng,954,63,1996,10,Schocken,False,False,Medium
11176,Father Hunger: Fathers  Daughters  and the Pursuit of Thinness,Margo Maine/Craig  Johnson,3.57,0936077492,9780936077499,eng,15,1,2004,9,Gürze Books,False,False,Short
11178,Father Hunger: Fathers  Daughters & Food,Margo Maine/Craig L. Johnson,3.57,0936077093,9780936077093,eng,56,5,2003,9,Gurze Books,False,False,Short
11184,Bold Land  Bold Love (Australian Trilogy  #1),Connie Mason,3.83,0505522748,9780505522740,eng,225,16,1998,8,Love Spell,True,False,Medium
11197,Leading with a Limp: Turning Your Struggles Into Strengths,Dan B. Allender,4.04,1578569508,9781578569502,eng,506,52,2006,5,Waterbrook Press,False,False,Short
11204,Something to Declare,Julia Alvarez,3.99,0452280672,9780452280670,eng,726,50,1999,9,Plume Books,False,False,Short
11208,How the García Girls Lost Their Accents,Julia Alvarez,3.63,0452287073,9780452287075,eng,18032,1144,2005,10,Plume,False,False,Medium
11222,Kesey's One Flew Over the Cuckoo's Nest (Cliffs Notes),Bruce Edward Walker/Ken Kesey/CliffsNotes,4.17,0764586629,9780764586620,eng,22,3,2000,12,Cliffs Notes,False,False,Short
11225,One Flew Over the Cuckoo's Nest,Ken Kesey,4.2,0451137094,9780451137098,eng,1120,104,1963,2,Signet,False,False,Short
11226,One Flew over the Cuckoo's Nest,Ken Kesey,4.2,0451143426,9780451143426,eng,67,5,1963,2,Signet,False,False,Short
11229,The Sea  The Sea,Iris Murdoch/Mary Kinzie,3.92,014118616X,9780141186160,eng,13010,771,2001,3,Penguin Books Ltd,False,False,Medium
11231,Existentialists and Mystics: Writings on Philosophy and Literature,Iris Murdoch/George Steiner/Peter J. Conradi,4.1,0140264922,9780140264920,eng,184,18,1999,7,Penguin,False,False,Medium
11234,A Fairly Honourable Defeat,Iris Murdoch/Peter Reed,3.93,0141186178,9780141186177,eng,1417,115,2001,3,Penguin Classics,False,False,Medium
11235,The Unicorn,Iris Murdoch,3.63,014002476X,9780140024760,eng,1846,159,1987,1,Penguin Books Ltd.,False,False,Short
11240,Bruno's Dream,Iris Murdoch,3.76,0140031766,9780140031768,eng,604,48,1976,11,Penguin Books Ltd.,False,False,Medium
11244,Mystical Paths (Starbridge  #5),Susan Howatch,4.23,0006496873,9780006496878,eng,1045,38,1996,7,HarperCollins Publishers  Inc.,True,False,Medium
11245,Glittering Images (Starbridge  #1),Susan Howatch,4.07,000649689X,9780006496892,eng,2043,209,1996,7,Fontana,True,False,Medium
11247,Scandalous Risks,Susan Howatch,4.2,0006496903,9780006496908,eng,1114,43,2009,7,Harper,False,False,Medium
11251,Glamorous Powers (Starbridge  #2),Susan Howatch,4.19,000649692X,9780006496922,eng,1493,69,1996,7,HarperCollins,True,False,Medium
11253,A Severed Head,Iris Murdoch,3.73,0140020039,9780140020038,eng,3682,319,1976,11,Penguin Books Ltd.,False,False,Short
11262,Absolute Truths (Starbridge  #6),Susan Howatch,4.34,0517170779,9780517170779,eng,1066,52,1996,8,Random House Value Publishing,True,False,Medium
11263,The Shrouded Walls,Susan Howatch,3.4,0751533939,9780751533934,eng,305,31,2010,12,Sphere,False,False,Short
11269,Waiting Sands,Susan Howatch,3.43,0751533114,9780751533118,eng,314,14,2003,3,Little  Brown Book Group,False,False,Short
11277,The Hollow Man,Dan Simmons,3.46,0553563505,9780553563504,eng,2532,149,1993,9,Bantam Spectra,False,False,Medium
11278,Hardcase (Joe Kurtz  #1),Dan Simmons,3.68,0312980167,9780312980160,eng,1067,61,2002,8,Minotaur Books,True,False,Short
11279,Summer of Night (Seasons of Horror  #1),Dan Simmons,4.02,0446362662,9780446362665,eng,16116,894,1992,3,Warner Books,True,False,Medium
11285,Vengeance (Joe Kurtz  #1),Dan Simmons,3.68,2268041042,9782268041049,fre,1,0,2001,10,Editions du Rocher,True,False,Short
11286,Carrion Comfort,Dan Simmons,3.9,0446359203,9780446359207,eng,15742,714,1990,10,Warner Books,False,False,Long
11289,The Rise of Endymion (Hyperion Cantos  #4),Dan Simmons,4.18,0553572989,9780553572988,eng,36728,1229,1998,7,Spectra,True,False,Long
11290,Children of the Night,Dan Simmons,3.71,0446364754,9780446364751,eng,5855,264,1993,6,Warner Books,False,False,Medium
11295,The Group,Mary McCarthy,3.66,0451025016,9780451025012,eng,61,17,1964,9,Signet,False,False,Medium
11296,Haruki Murakami and the Music of Words,Jay Rubin,3.83,0099455447,9780099455448,eng,1444,68,2005,1,Vintage,False,False,Medium
11297,Norwegian Wood,Haruki Murakami/Jay Rubin,4.03,0375704027,9780375704024,eng,248676,12203,2000,9,Vintage Books,False,False,Short
11298,A Wild Sheep Chase (The Rat  #3),Haruki Murakami/Alfred Birnbaum,3.95,037571894X,9780375718946,eng,68918,3022,2002,4,Vintage,True,False,Medium
11301,Horton Hatches the Egg,Dr. Seuss,4.16,0007175191,9780007175192,eng,37851,597,2004,10,Harpercollins Children's Books,False,False,Short
11308,Seaward,Susan Cooper,3.97,0020421907,9780020421900,eng,1756,72,1987,4,Aladdin Paperbacks,False,False,Short
11311,The Boggart,Susan Cooper/Omar Rayyan,3.75,1416905278,9781416905271,eng,4085,181,2005,5,Aladdin Paperbacks,False,False,Short
11313,Silver on the Tree (The Dark is Rising  #5),Susan Cooper,4.15,0689840330,9780689840333,eng,27802,507,2000,12,Margaret K. McElderry Books,True,False,Short
11317,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler,4.22,0394239105,9780394239101,eng,34,4,1992,8,Black Lizard Books,True,False,Medium
11318,Trouble Is My Business,Raymond Chandler,4.06,0394757645,9780394757643,eng,9606,258,1988,8,Vintage Crime/Black Lizard,False,False,Short
11320,The Captain's Verses,Pablo Neruda/Donald Devenish Walsh,4.25,0811215806,9780811215800,mul,4494,160,2004,7,New Directions Publishing Corporation,False,False,Short
11323,Herbert the Timid Dragon,Mercer Mayer,4.62,0307114635,9780307114631,eng,23,4,1991,7,Western Publishing Company  Golden Books,False,False,Short
11324,Under the Net,Iris Murdoch,3.77,0140014454,9780140014457,eng,11174,465,1982,10,Penguin Books Ltd,False,False,Short
11326,Love,Toni Morrison,3.75,1400078474,9781400078479,eng,7580,452,2005,1,Vintage,False,False,Short
11333,Beloved,Toni Morrison/A.S. Byatt,3.83,0307264882,9780307264886,eng,660,58,2006,10,Everyman's Library,False,False,Medium
11334,Song of Solomon,Toni Morrison,4.06,140003342X,9781400033423,eng,73894,2763,2004,6,Vintage,False,False,Medium
11337,The Bluest Eye,Toni Morrison,4.03,0452287065,9780452287068,eng,132233,5507,2005,9,Plume,False,False,Short
11339,100 Love Sonnets,Pablo Neruda/Stephen Tapscott,4.39,0292760280,9780292760288,eng,12613,392,1986,1,University of Texas Press,False,False,Short
11340,Jazz,Toni Morrison,3.81,0679411674,9780679411673,eng,428,54,1992,4,Alfred A. Knopf  Inc.,False,False,Short
11341,Jazz,Toni Morrison,3.81,1400076218,9781400076215,eng,1338,128,2004,6,Vintage,False,False,Short
11346,Sula,Toni Morrison,3.93,0452283868,9780452283862,eng,47998,2479,2002,4,Plume Books,False,False,Short
11347,Sula,Toni Morrison,3.93,1400033438,9781400033430,eng,3552,361,2004,6,Vintage International,False,False,Short
11349,Sula,Toni Morrison,3.93,0452263492,9780452263499,eng,457,49,1987,9,Plume,False,False,Short
11352,Sula,Toni Morrison,3.93,0099760010,9780099760016,eng,709,94,2005,5,Vintage Books,False,False,Short
11355,Tar baby,Toni Morrison,3.93,2264026219,9782264026217,fre,11,0,1997,2,Editions 10/18,False,False,Medium
11359,Tar Baby,Toni Morrison,3.93,1400033446,9781400033447,eng,15795,447,2004,6,Vintage,False,False,Medium
11364,Pacific Northwest Hiking: The Complete Guide to More Than 1 000 of the Best Hikes in Washington and Oregon (Foghorn Outdoors),Scott Leonard/Megan McMorris,4.24,1566915902,9781566915908,eng,12,1,2005,4,Rick Steves,False,False,Long
11366,The Guns of August,Barbara W. Tuchman/Robert K. Massie,4.17,0345476093,9780345476098,eng,40927,1671,2004,8,Ballantine Books,False,False,Medium
11371,It Can't Happen Here,Sinclair Lewis/Michael R.  Meyer,3.77,045121658X,9780451216588,eng,9031,1555,2005,10,NAL Trade,False,False,Medium
11372,Babbitt,Sinclair Lewis,3.66,0486431673,9780486431673,eng,249,29,2003,9,Dover Publications  Inc.,False,False,Medium
11373,Main Street,Sinclair Lewis/Brooke Allen,3.77,1593080360,9781593080365,eng,286,37,2003,8,Barnes & Noble Classics,False,False,Medium
11376,Main Street,Sinclair Lewis,3.77,0375753141,9780375753145,eng,21451,778,2000,11,Modern Library,False,False,Medium
11377,Arrowsmith / Elmer Gantry / Dodsworth,Sinclair Lewis/Richard R. Lingeman,3.9,1931082081,9781931082082,eng,58,11,2002,8,Library of America,False,False,Long
11378,Elmer Gantry,Sinclair Lewis,3.99,2859405461,9782859405465,fre,3840,318,1998,10,Phébus,False,False,Medium
11380,Die Geisha,Arthur Golden,4.11,3442726328,9783442726325,ger,314,14,2000,2,Wilhelm Goldmann Verlag  GmbH,False,False,Medium
11383,Arthur Edward Waite's Quest of the Golden Stairs,Arthur Edward Waite,3.9,0766144739,9780766144736,eng,9,0,2003,4,Kessinger Publishing,False,False,Short
11389,Arrowsmith,Sinclair Lewis/E.L. Doctorow,3.82,0451526910,9780451526915,eng,5889,300,1953,6,Harcourt Brace Jovanovich,False,False,Medium
11390,Something Wicked This Way Comes,Ray Bradbury,3.94,0965020452,9780965020459,eng,834,54,2001,1,Bookspan,False,False,Short
11399,Living on the Ragged Edge: Finding Joy in a World Gone Mad: Workbook,Charles R. Swindoll,4.2,1418503460,9781418503468,eng,3,0,2005,4,Nelson Reference & Electronic Publishing,False,False,Short
11406,A Door of Hope,Jan Frank,3.97,0898401879,9780898401875,eng,28,3,1987,4,Here's Life Publishers,False,False,Short
11413,Captivating: Unveiling the Mystery of a Woman's Soul,John Eldredge/Stasi Eldredge,3.91,0785264698,9780785264699,eng,42509,738,2005,4,Nelson Books,False,False,Short
11426,Family (Firstborn  #4),Karen Kingsbury,4.42,0842387463,9780842387460,eng,8370,143,2006,10,Tyndale House Publishers,True,False,Medium
11427,Found (Firstborn  #3),Karen Kingsbury,4.44,0842387455,9780842387453,eng,8874,174,2006,8,Tyndale House Publishers,True,False,Medium
11428,Forever (Firstborn  #5),Karen Kingsbury,4.43,1414307640,9781414307640,eng,8158,146,2007,2,Tyndale House Publishers,True,False,Medium
11429,Ever After (Lost Love  #2),Karen Kingsbury,4.32,031024756X,9780310247562,eng,10722,354,2007,1,Zondervan,True,False,Medium
11430,Return (Redemption  #3),Karen Kingsbury/Gary Smalley,4.45,0842382895,9780842382892,eng,13180,288,2003,9,Tyndale House Publishers,True,False,Medium
11431,The Red Gloves Collection (Red Gloves  #1-4),Karen Kingsbury,4.49,0446579629,9780446579629,eng,718,36,2006,10,FaithWords,False,True,Medium
11432,Reunion (Redemption  #5),Karen Kingsbury/Gary Smalley,4.5,0842386882,9780842386883,eng,12509,271,2004,7,Tyndale House Publishers,True,False,Medium
11433,Redemption (Redemption  #1),Karen Kingsbury/Gary Smalley,4.38,0842356223,9780842356220,eng,25248,859,2002,7,Tyndale House Publishers,True,False,Medium
11434,Forgiven (Firstborn  #2),Karen Kingsbury,4.41,0842387447,9780842387446,eng,9804,172,2005,9,Tyndale House Publishers,True,False,Medium
11436,Rejoice (Redemption  #4),Karen Kingsbury/Gary Smalley,4.46,084386874,9780842386876,eng,12550,201,2004,3,Tyndale House Publishers,True,False,Medium
11437,Where I'm Calling From: New and Selected Stories,Raymond Carver,4.42,0679722319,9780679722311,eng,18280,772,2000,9,Vintage Contemporaries,False,False,Medium
11439,All of Us: The Collected Poems,Raymond Carver,4.3,0375703802,9780375703805,eng,1651,107,2000,4,Vintage,False,False,Medium
11441,Short Cuts: Selected Stories,Raymond Carver/Robert Altman,4.11,0679748644,9780679748649,eng,4455,232,1993,9,Vintage,False,False,Short
11449,Cathedral,Raymond Carver,4.28,0679723692,9780679723691,eng,21895,894,1989,6,Vintage Contemporaries,False,False,Short
11463,In Pharaoh's Army: Memories of the Lost War,Tobias Wolff/Luann Walther,4.08,0679760237,9780679760238,eng,2398,175,1995,9,Vintage,False,False,Short
11464,Old School,Tobias Wolff,3.82,0747574650,9780747574651,eng,7772,826,2005,2,Bloomsbury,False,False,Short
11466,This Boy's Life,Tobias Wolff,3.98,0802136680,9780802136688,eng,22828,1304,2000,1,Grove Press,False,False,Medium
11468,The Vintage Book of Contemporary American Short Stories,Tobias Wolff,4.11,0679745130,9780679745136,eng,1227,79,1994,9,Vintage,False,False,Medium
11472,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Philip Gourevitch,4.24,0312243359,9780312243357,eng,24862,1443,1999,9,Picador USA,False,False,Medium
11473,The Paris Review Interviews  I: 16 Celebrated Interviews,The Paris Review/Philip Gourevitch/Rebecca West/Elizabeth Bishop/Robert  Stone/Robert Gottlieb/Richard Price/Billy Wilder/Jack Gilbert/Joan Didion/Dorothy Parker/Truman Capote/Ernest Hemingway/T.S. Eliot/Saul Bellow/Jorge Luis Borges/Kurt Vonnegut Jr./James M. Cain,4.37,0312361750,9780312361754,eng,866,103,2006,10,Picador USA,False,False,Medium
11478,The Living and the Dead: Robert McNamara and Five Lives of a Lost War,Paul Hendrickson,4.01,067978117X,9780679781172,eng,135,11,1997,10,Vintage,False,False,Medium
11481,Sons of Mississippi: A Story of Race and Its Legacy,Paul Hendrickson,3.81,0375704256,9780375704253,eng,170,31,2004,1,Vintage,False,False,Medium
11482,Looking for the Light: The Hidden Life and Art of Marion Post Wolcott,Paul Hendrickson/Marion Post Wolcott,4.07,0394577299,9780394577296,eng,14,3,1992,4,Alfred A. Knopf  Inc.,False,False,Short
11486,The Color Purple,Alice Walker,4.2,0671727796,9780671727796,eng,445206,9643,2004,4,Pocket,False,False,Short
11492,Bright Purple: Color Me Confused (TrueColors  #10),Melody Carlson,3.49,1576839508,9781576839508,eng,806,61,2006,9,Th1nk Books,True,False,Short
11494,Humboldt's Gift,Saul Bellow,3.86,0140189440,9780140189445,eng,6995,378,1996,6,Penguin Classics,False,False,Medium
11499,The Promise,Chaim Potok,4.15,1400095417,9781400095414,eng,11255,499,2005,11,Anchor Books,False,False,Medium
11502,The Gift of Asher Lev,Chaim Potok,4.16,0449001156,9780449001158,eng,6224,339,1997,9,Ballantine Books,False,False,Medium
11503,In the Beginning,Chaim Potok,4.08,044900113X,9780449001134,eng,2222,120,1997,9,Ballantine Books,False,False,Medium
11507,My Name Is Asher Lev,Chaim Potok,4.21,1400031044,9781400031047,eng,32785,2398,2003,3,Anchor,False,False,Medium
11511,L'Échiquier du mal,Dan Simmons,3.9,2207254410,9782207254417,fre,63,7,2003,6,Denoël,False,False,Long
11514,L'Éveil d'Endymion II,Dan Simmons,4.25,2266106341,9782266106344,fre,19,0,2000,7,Pocket,False,False,Medium
11516,Les Larmes d'Icare,Dan Simmons/Jean-Daniel Brèque,3.81,220724038X,9782207240380,fre,0,0,1994,3,Denoël,False,False,Medium
11518,L'Épée de Darwin,Dan Simmons/Guy Abadia,3.33,2268043185,9782268043180,fre,3,0,2002,11,Éditions du Rocher,False,False,Medium
11519,Les Fils des ténèbres,Dan Simmons,3.71,2226074740,9782226074744,fre,6,0,1994,10,Albin Michel,False,False,Medium
11520,Endymion: Pforten der Zeit,Dan Simmons,4.17,3442353920,9783442353927,ger,3,0,2001,2,Blanvalet Taschenbuch,False,False,Medium
11525,1 000 Places to See Before You Die,Patricia Schultz,3.85,0761104844,9780761104841,eng,36303,439,2003,5,Workman Publishing Company,False,False,Long
11535,The Crook Factory,Dan Simmons,3.8,0380789175,9780380789177,eng,1108,89,2000,8,HarperTorch,False,False,Medium
11541,Swan Song,Robert R. McCammon,4.28,067162413X,9780671624132,eng,147,23,1987,6,Pocket Books,False,False,Long
11548,Mine,Robert R. McCammon,3.9,0671739441,9780671739447,eng,9111,231,1991,5,Pocket Books,False,False,Medium
11549,Gone South,Robert R. McCammon,3.93,0671743074,9780671743079,eng,4849,228,1993,8,Pocket Books,False,False,Medium
11550,Usher's Passing,Robert R. McCammon,3.92,0671769928,9780671769925,eng,3226,143,1992,10,Pocket Books,False,False,Medium
11551,The Wolf's Hour,Robert R. McCammon,4.06,0671731424,9780671731427,eng,8741,326,1990,8,Pocket Books,False,False,Medium
11552,Mystery Walk,Robert R. McCammon,3.89,067176991X,9780671769918,eng,2242,96,1992,10,Pocket Books,False,False,Medium
11553,Boy's Life,Robert R. McCammon,4.35,0671743058,9780671743055,eng,17540,1740,1992,5,Pocket Books,False,False,Medium
11556,Stinger,Robert R. McCammon,3.87,0671737767,9780671737764,eng,5725,147,1988,4,Pocket Books,False,False,Medium
11557,Swan Song,Robert R. McCammon,4.28,0671741039,9780671741037,eng,46244,2540,1987,6,Pocket Books,False,False,Long
11563,Danse Macabre,Stephen King,3.64,042518160X,9780425181607,eng,21063,460,2001,9,Berkley,False,False,Medium
11565,The Secretary of Dreams  Volume One,Stephen King/Glenn Chadbourne,4.47,1587671409,9781587671401,eng,291,7,2006,10,Cemetery Dance Publications,False,False,Short
11566,The Green Mile,Stephen King,4.44,0451933028,9780451933027,eng,207869,4570,1996,9,Penguin Signet,False,False,Medium
11570,Dreamcatcher,Stephen King/William Olivier Desmond/Maria Teresa Marenco,3.63,2226131906,9782226131904,fre,136312,1617,2002,3,Albin Michel,False,False,Medium
11571,Storm of the Century: An Original Screenplay,Stephen King,3.92,0965796930,9780965796934,eng,252,14,1999,1,Book of the Month Club,False,False,Medium
11574,The Body,Stephen King/Robin Waterfield,4.25,0582418178,9780582418172,eng,29670,974,1999,12,Penguin Books Ltd.,False,False,Short
11580,Creepshow,Stephen King/Bernie Wrightson/Michele Wrightson,4.07,0452253802,9780452253803,eng,34392,275,1982,8,Plume,False,False,Short
11584,On Writing: A Memoir,Stephen King,4.33,0340820462,9780340820469,eng,1118,142,2001,9,New English Library,False,False,Medium
11588,The Shining,Stephen King,4.22,0450040186,9780450040184,eng,978535,15105,1980,7,New English Library (Hodder & Stoughton),False,False,Medium
11594,La Torre Oscura VII - Tomo 2 of 2 (La Torre Oscura  #7),Stephen King/Verónica Canales,4.24,9506440824,9789506440824,spa,192,9,2006,4,Plaza y Janés,True,False,Medium
11597,The Dark Half,Stephen King,3.77,045052468X,9780450524684,eng,110131,1282,1990,10,New English Library,False,False,Medium
11601,The Science of Stephen King: From 'Carrie' to 'Cell ' The Terrifying Truth Behind the Horror Master's Fiction,Lois H. Gresh/Robert E. Weinberg,3.42,0471782475,9780471782476,eng,62,9,2007,8,Wiley,False,False,Short
11604,The Girl Who Loved Tom Gordon,Stephen King,3.59,0671042858,9780671042851,eng,1997,184,2000,2,Pocket Books,False,False,Short
